Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2534,"Roots, Other",2015,2015,g/cap/d,1.53,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2534,"Roots, Other",2015,2015,t,16016.48,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2534,"Roots, Other",2015,2015,g/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2534,"Roots, Other",2015,2015,t,2402.47,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2534,"Roots, Other",2016,2016,1000 t,1301,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2534,"Roots, Other",2016,2016,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2534,"Roots, Other",2016,2016,1000 t,-94,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2534,"Roots, Other",2016,2016,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2534,"Roots, Other",2016,2016,1000 t,1396,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2534,"Roots, Other",2016,2016,1000 t,7,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2534,"Roots, Other",2016,2016,1000 t,410,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2534,"Roots, Other",2016,2016,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2534,"Roots, Other",2016,2016,1000 t,979,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2534,"Roots, Other",2016,2016,kg/cap,33.34,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2534,"Roots, Other",2016,2016,kcal/cap/d,77.49,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2534,"Roots, Other",2016,2016,million Kcal,830328.81,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2534,"Roots, Other",2016,2016,g/cap/d,1.53,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2534,"Roots, Other",2016,2016,t,16434.55,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2534,"Roots, Other",2016,2016,g/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2534,"Roots, Other",2016,2016,t,2466.44,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2534,"Roots, Other",2017,2017,1000 t,1387,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2534,"Roots, Other",2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2534,"Roots, Other",2017,2017,1000 t,-42,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2534,"Roots, Other",2017,2017,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2534,"Roots, Other",2017,2017,1000 t,1428,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2534,"Roots, Other",2017,2017,1000 t,8,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2534,"Roots, Other",2017,2017,1000 t,437,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2534,"Roots, Other",2017,2017,1000 t,-1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2534,"Roots, Other",2017,2017,1000 t,984,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2534,"Roots, Other",2017,2017,kg/cap,32.8,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2534,"Roots, Other",2017,2017,kcal/cap/d,76.23,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2534,"Roots, Other",2017,2017,million Kcal,834933.07,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2534,"Roots, Other",2017,2017,g/cap/d,1.51,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2534,"Roots, Other",2017,2017,t,16533.72,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2534,"Roots, Other",2017,2017,g/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2534,"Roots, Other",2017,2017,t,2481.86,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2534,"Roots, Other",2018,2018,1000 t,1461,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2534,"Roots, Other",2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2534,"Roots, Other",2018,2018,1000 t,12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2534,"Roots, Other",2018,2018,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2534,"Roots, Other",2018,2018,1000 t,1448,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2534,"Roots, Other",2018,2018,1000 t,16,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2534,"Roots, Other",2018,2018,1000 t,461,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2534,"Roots, Other",2018,2018,1000 t,-1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2534,"Roots, Other",2018,2018,1000 t,972,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2534,"Roots, Other",2018,2018,kg/cap,31.73,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2534,"Roots, Other",2018,2018,kcal/cap/d,73.75,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2534,"Roots, Other",2018,2018,million Kcal,824743.9,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2534,"Roots, Other",2018,2018,g/cap/d,1.46,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2534,"Roots, Other",2018,2018,t,16331.56,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2534,"Roots, Other",2018,2018,g/cap/d,0.22,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2534,"Roots, Other",2018,2018,t,2449.74,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2534,"Roots, Other",2019,2019,1000 t,1518,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2534,"Roots, Other",2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2534,"Roots, Other",2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2534,"Roots, Other",2019,2019,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2534,"Roots, Other",2019,2019,1000 t,1516,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2534,"Roots, Other",2019,2019,1000 t,10,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2534,"Roots, Other",2019,2019,1000 t,479,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2534,"Roots, Other",2019,2019,1000 t,-2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2534,"Roots, Other",2019,2019,1000 t,1029,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2534,"Roots, Other",2019,2019,kg/cap,32.92,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2534,"Roots, Other",2019,2019,kcal/cap/d,76.51,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2534,"Roots, Other",2019,2019,million Kcal,872958.28,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2534,"Roots, Other",2019,2019,g/cap/d,1.52,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2534,"Roots, Other",2019,2019,t,17286.5,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2534,"Roots, Other",2019,2019,g/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2534,"Roots, Other",2019,2019,t,2593.89,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2534,"Roots, Other",2020,2020,1000 t,1209,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2534,"Roots, Other",2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2534,"Roots, Other",2020,2020,1000 t,-12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2534,"Roots, Other",2020,2020,1000 t,10,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2534,"Roots, Other",2020,2020,1000 t,1211,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2534,"Roots, Other",2020,2020,1000 t,9,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2534,"Roots, Other",2020,2020,1000 t,395,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2534,"Roots, Other",2020,2020,1000 t,-9,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2534,"Roots, Other",2020,2020,1000 t,817,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2534,"Roots, Other",2020,2020,kg/cap,25.62,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2534,"Roots, Other",2020,2020,kcal/cap/d,59.54,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2534,"Roots, Other",2020,2020,million Kcal,693006.62,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2534,"Roots, Other",2020,2020,g/cap/d,1.18,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2534,"Roots, Other",2020,2020,t,13722.9,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2534,"Roots, Other",2020,2020,g/cap/d,0.18,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2534,"Roots, Other",2020,2020,t,2058.44,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2534,"Roots, Other",2021,2021,1000 t,1650,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2534,"Roots, Other",2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2534,"Roots, Other",2021,2021,1000 t,191,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2534,"Roots, Other",2021,2021,1000 t,12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2534,"Roots, Other",2021,2021,1000 t,1447,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2534,"Roots, Other",2021,2021,1000 t,3,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2534,"Roots, Other",2021,2021,1000 t,526,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2534,"Roots, Other",2021,2021,1000 t,-12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2534,"Roots, Other",2021,2021,1000 t,930,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2534,"Roots, Other",2021,2021,kg/cap,28.6,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2534,"Roots, Other",2021,2021,kcal/cap/d,66.47,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2534,"Roots, Other",2021,2021,million Kcal,789012,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2534,"Roots, Other",2021,2021,g/cap/d,1.32,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2534,"Roots, Other",2021,2021,t,15624,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2534,"Roots, Other",2021,2021,g/cap/d,0.2,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2534,"Roots, Other",2021,2021,t,2343.6,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2534,"Roots, Other",2022,2022,1000 t,1699,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2534,"Roots, Other",2022,2022,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2534,"Roots, Other",2022,2022,1000 t,46,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2534,"Roots, Other",2022,2022,1000 t,11,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2534,"Roots, Other",2022,2022,1000 t,1643,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2534,"Roots, Other",2022,2022,1000 t,9,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2534,"Roots, Other",2022,2022,1000 t,546,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2534,"Roots, Other",2022,2022,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2534,"Roots, Other",2022,2022,1000 t,1087,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2534,"Roots, Other",2022,2022,kg/cap,32.8,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2534,"Roots, Other",2022,2022,kcal/cap/d,76.23,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2534,"Roots, Other",2022,2022,million Kcal,922382.82,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2534,"Roots, Other",2022,2022,g/cap/d,1.51,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2534,"Roots, Other",2022,2022,t,18249.11,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2534,"Roots, Other",2022,2022,g/cap/d,0.23,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2534,"Roots, Other",2022,2022,t,2737.42,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2534,"Roots, Other",2023,2023,1000 t,1713,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2534,"Roots, Other",2023,2023,1000 t,1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2534,"Roots, Other",2023,2023,1000 t,32,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2534,"Roots, Other",2023,2023,1000 t,21,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2534,"Roots, Other",2023,2023,1000 t,1661,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5521,Feed,S2534,"Roots, Other",2023,2023,1000 t,11,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2534,"Roots, Other",2023,2023,1000 t,551,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2534,"Roots, Other",2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2534,"Roots, Other",2023,2023,1000 t,1099,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2534,"Roots, Other",2023,2023,kg/cap,32.51,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2534,"Roots, Other",2023,2023,kcal/cap/d,75.57,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2534,"Roots, Other",2023,2023,million Kcal,931974.51,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2534,"Roots, Other",2023,2023,g/cap/d,1.49,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2534,"Roots, Other",2023,2023,t,18414.13,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2534,"Roots, Other",2023,2023,g/cap/d,0.22,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2534,"Roots, Other",2023,2023,t,2763.76,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2536,Sugar cane,2010,2010,1000 t,145,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2536,Sugar cane,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2536,Sugar cane,2010,2010,1000 t,145,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5527,Seed,S2536,Sugar cane,2010,2010,1000 t,4,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2536,Sugar cane,2010,2010,1000 t,8,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5131,Processing,S2536,Sugar cane,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2536,Sugar cane,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2536,Sugar cane,2010,2010,1000 t,133,I,Value imputed by a receiving agency,
